,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,time__original_tz,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,total_renewable_generation,total_fossil_generation,renewable_generation_ratio
2016-10-17 14:00:00,339.0,642.0,10850.0,5323.0,289.0,0.0,455.0,3820.0,7030.0,63.0,85.0,1854.0,267.0,392.0,2022.0,432.0,29637.0,29859.0,59.69,66.38,2016-10-17 16:00:00+02:00,294.5105,294.5105,294.5105,1001.2,70.6,1.6,161.4,0.12,0.0,0.0,67.6,681.6,13975.0,17434.0,0.44493616479353054
2016-10-17 15:00:00,336.0,620.0,11081.0,5327.0,290.0,0.0,486.0,4434.0,7029.0,63.0,85.0,1358.0,267.0,414.0,1456.0,460.0,29718.0,29896.0,61.33,68.02,2016-10-17 17:00:00+02:00,294.494,294.494,294.494,1001.2,69.2,1.8,175.6,0.12,0.0,0.0,76.8,682.0,14142.0,17648.0,0.44485687323057566
2016-10-17 16:00:00,338.0,631.0,11339.0,5313.0,296.0,0.0,481.0,3946.0,7031.0,63.0,87.0,665.0,271.0,443.0,834.0,468.0,29632.0,29701.0,64.73,71.92,2016-10-17 18:00:00+02:00,292.563,292.563,292.563,1002.0,76.2,1.4,173.0,0.12,0.0,0.0,80.0,682.0,12991.0,17913.0,0.4203662956251618
2016-10-17 17:00:00,328.0,648.0,12301.0,5324.0,299.0,0.0,509.0,4447.0,7032.0,61.0,84.0,285.0,272.0,582.0,385.0,569.0,30986.0,31064.0,66.07,83.18,2016-10-17 19:00:00+02:00,291.354,291.354,291.354,1002.4,79.8,1.2,179.0,0.12,0.0,0.0,81.6,682.0,13267.0,18905.0,0.41237722242944175
2016-10-17 18:00:00,327.0,653.0,12724.0,5324.0,299.0,0.0,527.0,5601.0,7033.0,62.0,85.0,198.0,271.0,719.0,121.0,734.0,32989.0,33061.0,69.88,86.4,2016-10-17 20:00:00+02:00,291.354,291.354,291.354,1002.4,79.8,1.2,179.0,0.12,0.0,0.0,81.6,682.0,14490.0,19333.0,0.4284067054962599
2016-10-17 19:00:00,317.0,544.0,11333.0,5321.0,303.0,0.0,526.0,4560.0,7034.0,61.0,83.0,143.0,265.0,833.0,105.0,837.0,31925.0,32279.0,63.33,70.35,2016-10-17 21:00:00+02:00,290.2314,290.2314,290.2314,1003.0,83.2,1.6,148.4,0.12,0.0,0.0,80.8,681.8,13496.0,17827.0,0.43086549819621367
2016-10-17 20:00:00,302.0,580.0,9823.0,5227.0,307.0,0.0,468.0,2445.0,7035.0,53.0,83.0,72.0,263.0,983.0,61.0,1001.0,28660.0,29195.0,53.51,61.21,2016-10-17 22:00:00+02:00,289.633,289.633,289.633,1003.8,85.4,1.6,150.2,0.12,0.0,0.0,79.2,681.8,11388.0,16253.0,0.4119966716110126
2016-10-17 21:00:00,299.0,634.0,8266.0,5171.0,308.0,0.0,456.0,2156.0,7033.0,54.0,84.0,51.0,265.0,1106.0,72.0,1083.0,26045.0,26478.0,52.23,60.24,2016-10-17 23:00:00+02:00,289.633,289.633,289.633,1003.8,85.4,1.6,150.2,0.12,0.0,0.0,79.2,681.8,11185.0,14698.0,0.43213692384963104
2016-10-17 22:00:00,299.0,601.0,7260.0,5190.0,284.0,76.0,460.0,2360.0,7032.0,55.0,83.0,42.0,260.0,1277.0,32.0,1268.0,24977.0,24754.0,57.43,61.94,2016-10-18 00:00:00+02:00,288.9032,288.9032,288.9032,1003.8,87.8,1.2,161.0,0.24000000000000005,0.0,0.0,72.8,681.8,11629.0,13650.0,0.4600261086277147
2016-10-17 23:00:00,287.0,603.0,6624.0,5203.0,274.0,318.0,428.0,1394.0,7035.0,54.0,82.0,38.0,257.0,1446.0,17.0,1414.0,23683.0,23525.0,52.22,57.08,2016-10-18 01:00:00+02:00,288.55,288.55,288.55,1004.0,89.8,1.2,160.2,0.24,0.0,0.0,72.8,681.8,11028.0,13015.0,0.45867820155554634
2016-10-18 00:00:00,287.0,600.0,6096.0,5161.0,269.0,404.0,387.0,525.0,7037.0,52.0,83.0,38.0,250.0,1692.0,12.0,1661.0,22774.0,22666.0,46.1,51.64,2016-10-18 02:00:00+02:00,288.55,288.55,288.55,1004.0,89.8,1.2,160.2,0.24,0.0,0.0,72.8,681.8,10453.0,12428.0,0.45684192124470085
2016-10-18 01:00:00,290.0,609.0,5516.0,5156.0,265.0,497.0,389.0,364.0,7038.0,53.0,83.0,38.0,259.0,2040.0,11.0,1964.0,22588.0,22327.0,43.4,48.58,2016-10-18 03:00:00+02:00,288.35479999999995,288.35479999999995,288.35479999999995,1003.8,89.8,1.4,82.6,0.12,0.0,0.0,74.4,681.6,10739.0,11858.0,0.47524007611629865
2016-10-18 02:00:00,292.0,601.0,5386.0,5061.0,263.0,655.0,381.0,262.0,7038.0,54.0,83.0,38.0,252.0,2341.0,14.0,2329.0,22513.0,22295.0,43.27,48.55,2016-10-18 04:00:00+02:00,288.163,288.163,288.163,1003.8,91.2,1.4,80.0,0.12,0.0,0.0,75.2,681.6,11090.0,11617.0,0.4883956489188356
2016-10-18 03:00:00,290.0,593.0,6133.0,5114.0,267.0,410.0,384.0,596.0,7037.0,55.0,82.0,38.0,240.0,2502.0,11.0,2577.0,22852.0,22756.0,46.41,51.97,2016-10-18 05:00:00+02:00,288.163,288.163,288.163,1003.8,91.2,1.4,80.0,0.12,0.0,0.0,75.2,681.6,11339.0,12402.0,0.47761256897350574
2016-10-18 04:00:00,284.0,596.0,8075.0,5209.0,267.0,160.0,418.0,1983.0,7033.0,55.0,82.0,38.0,245.0,2602.0,11.0,2627.0,24922.0,24947.0,57.05,62.21,2016-10-18 06:00:00+02:00,287.9846,287.9846,287.9846,1004.0,90.8,1.6,83.0,0.12,0.0,0.0,78.4,681.8,12600.0,14447.0,0.4658557326135985
2016-10-18 05:00:00,285.0,640.0,9588.0,5303.0,270.0,0.0,432.0,2873.0,7033.0,55.0,84.0,51.0,250.0,2679.0,4.0,2718.0,28657.0,28658.0,60.0,64.8,2016-10-18 07:00:00+02:00,287.72900000000004,287.72900000000004,287.72900000000004,1004.0,93.2,1.6,84.2,0.12,0.0,0.0,72.8,681.6,13437.0,16106.0,0.45482855498764513
2016-10-18 06:00:00,292.0,635.0,10259.0,5291.0,277.0,0.0,460.0,3705.0,7034.0,56.0,86.0,61.0,248.0,2560.0,59.0,2603.0,30556.0,30662.0,60.69,67.51,2016-10-18 08:00:00+02:00,287.72900000000004,287.72900000000004,287.72900000000004,1004.0,93.2,1.6,84.2,0.12,0.0,0.0,72.8,681.6,14198.0,16766.0,0.4585324893424622
2016-10-18 07:00:00,294.0,651.0,10409.0,5213.0,278.0,0.0,502.0,4354.0,7035.0,54.0,86.0,318.0,249.0,2473.0,421.0,2543.0,31168.0,31255.0,61.69,68.6,2016-10-18 09:00:00+02:00,289.27740000000006,289.27740000000006,289.27740000000006,1004.8,88.8,1.4,82.6,0.12,0.0,0.0,56.0,681.0,15062.0,16854.0,0.4719263065547061
2016-10-18 08:00:00,288.0,658.0,10718.0,5058.0,278.0,0.0,525.0,4385.0,7035.0,53.0,83.0,826.0,245.0,2263.0,956.0,2325.0,31585.0,31734.0,62.49,69.58,2016-10-18 10:00:00+02:00,290.248,290.248,290.248,1005.4,84.6,1.4,89.0,0.12,0.0,0.0,54.4,680.8,15405.0,17010.0,0.4752429430819065
2016-10-18 09:00:00,283.0,665.0,11054.0,4764.0,278.0,0.0,591.0,4413.0,7034.0,55.0,91.0,1336.0,248.0,1894.0,1569.0,2175.0,31793.0,31720.0,61.69,69.63,2016-10-18 11:00:00+02:00,290.248,290.248,290.248,1005.4,84.6,1.4,89.0,0.12,0.0,0.0,54.4,680.8,15642.0,17064.0,0.4782608695652174
2016-10-18 10:00:00,284.0,746.0,11097.0,4680.0,280.0,0.0,592.0,4459.0,7033.0,59.0,89.0,1753.0,243.0,1877.0,2000.0,1961.0,31997.0,32258.0,62.25,70.28,2016-10-18 12:00:00+02:00,291.9782,291.9782,291.9782,1005.2,83.2,1.2,129.0,0.12,0.0,0.0,59.2,681.0,16087.0,17105.0,0.4846649795131357
2016-10-18 11:00:00,284.0,802.0,11003.0,4653.0,284.0,0.0,518.0,4019.0,7033.0,62.0,88.0,2079.0,258.0,1813.0,2047.0,1855.0,31870.0,32102.0,62.69,70.74,2016-10-18 13:00:00+02:00,292.63,292.63,292.63,1005.2,81.2,1.2,90.4,0.12,0.0,0.0,63.2,681.2,15834.0,17062.0,0.4813351167315175
2016-10-18 12:00:00,282.0,819.0,10931.0,4657.0,286.0,0.0,489.0,3334.0,7033.0,61.0,87.0,2010.0,269.0,1712.0,1960.0,1791.0,30618.0,30969.0,62.0,70.02,2016-10-18 14:00:00+02:00,292.63,292.63,292.63,1005.2,81.2,1.2,90.4,0.12,0.0,0.0,63.2,681.2,14947.0,17023.0,0.46753206130747577
2016-10-18 13:00:00,285.0,831.0,10843.0,4770.0,284.0,0.0,471.0,3477.0,7030.0,59.0,89.0,1744.0,281.0,1690.0,1740.0,1744.0,30036.0,30311.0,61.0,67.59,2016-10-18 15:00:00+02:00,293.1096,293.1096,293.1096,1004.4,78.4,1.6,111.2,0.06,0.0,0.0,62.4,742.0,14786.0,17068.0,0.46418032272242105
2016-10-18 14:00:00,286.0,941.0,10903.0,4802.0,295.0,51.0,507.0,3640.0,7029.0,60.0,87.0,1364.0,273.0,1743.0,1400.0,1744.0,29868.0,30059.0,60.01,66.5,2016-10-18 16:00:00+02:00,293.091,293.091,293.091,1004.0,77.2,1.8,111.8,0.0,0.0,0.0,64.0,803.0,14707.0,17274.0,0.4598667959100716
2016-10-18 15:00:00,288.0,952.0,11309.0,4784.0,297.0,78.0,510.0,3787.0,7030.0,61.0,87.0,787.0,284.0,1910.0,922.0,1867.0,29839.0,30092.0,61.39,68.15,2016-10-18 17:00:00+02:00,293.091,293.091,293.091,1004.0,77.2,1.8,111.8,0.0,0.0,0.0,64.0,803.0,14477.0,17687.0,0.45009949011317
2016-10-18 16:00:00,289.0,966.0,11676.0,4799.0,299.0,53.0,501.0,3696.0,7029.0,62.0,89.0,321.0,289.0,1996.0,472.0,2059.0,29844.0,30002.0,60.69,68.38,2016-10-18 18:00:00+02:00,291.6236,291.6236,291.6236,1004.0,78.8,1.6,111.4,0.0,0.0,0.0,64.8,802.8,13974.0,18091.0,0.4358022766256042
2016-10-18 17:00:00,288.0,981.0,12575.0,4785.0,299.0,0.0,447.0,3795.0,7028.0,61.0,91.0,163.0,289.0,2352.0,124.0,2335.0,31043.0,31447.0,61.5,71.55,2016-10-18 19:00:00+02:00,290.832,290.832,290.832,1004.0,81.8,1.4,110.0,0.06,0.0,0.0,63.2,741.8,14164.0,18990.0,0.4272184351812753
2016-10-18 18:00:00,292.0,992.0,12775.0,4808.0,299.0,0.0,468.0,4614.0,7028.0,62.0,89.0,119.0,291.0,2523.0,61.0,2583.0,33176.0,33338.0,64.73,74.68,2016-10-18 20:00:00+02:00,290.832,290.832,290.832,1004.0,81.8,1.4,110.0,0.06,0.0,0.0,63.2,741.8,15133.0,19227.0,0.44042491268917344
2016-10-18 19:00:00,293.0,956.0,12376.0,4777.0,300.0,0.0,472.0,4321.0,7030.0,61.0,90.0,77.0,289.0,2630.0,20.0,2609.0,32166.0,32273.0,62.5,72.06,2016-10-18 21:00:00+02:00,289.1412,289.1412,289.1412,1004.4,86.0,1.2,165.8,0.06,0.0,0.0,48.0,741.2,14913.0,18759.0,0.4428902352102637
2016-10-18 20:00:00,292.0,971.0,11457.0,4773.0,299.0,0.0,433.0,2890.0,7032.0,55.0,90.0,71.0,292.0,2692.0,27.0,2729.0,29117.0,29049.0,56.65,64.73,2016-10-18 22:00:00+02:00,288.1740000000001,288.1740000000001,288.1740000000001,1004.4,91.4,1.2,165.4,0.0,0.0,0.0,37.6,801.6,13500.0,17847.0,0.4306632213608958
2016-10-18 21:00:00,289.0,974.0,10265.0,4813.0,298.0,0.0,422.0,1902.0,7034.0,55.0,86.0,71.0,286.0,2771.0,10.0,2744.0,26498.0,26460.0,54.01,60.84,2016-10-18 23:00:00+02:00,288.1740000000001,288.1740000000001,288.1740000000001,1004.4,91.4,1.2,165.4,0.0,0.0,0.0,37.6,801.6,12575.0,16691.0,0.4296794915601722
2016-10-18 22:00:00,285.0,928.0,7729.0,4665.0,276.0,103.0,410.0,940.0,7036.0,55.0,86.0,71.0,285.0,2853.0,9.0,2845.0,24782.0,24713.0,55.83,61.11,2016-10-19 00:00:00+02:00,287.15900000000005,287.15900000000005,287.15900000000005,1004.0,93.6,1.6,136.4,0.0,0.0,0.0,39.2,801.8,11784.0,13938.0,0.4581292278982972
2016-10-18 23:00:00,292.0,900.0,6640.0,4634.0,274.0,301.0,402.0,633.0,7036.0,55.0,88.0,72.0,293.0,2935.0,11.0,2910.0,23471.0,23431.0,51.57,57.18,2016-10-19 01:00:00+02:00,286.6940000000001,286.6940000000001,286.6940000000001,1004.0,93.6,1.6,184.6,0.0,0.0,0.0,44.8,802.0,11759.0,12796.0,0.47888413765017307
2016-10-19 00:00:00,284.0,893.0,5819.0,4602.0,274.0,502.0,372.0,302.0,7036.0,54.0,84.0,70.0,289.0,2996.0,12.0,2958.0,22639.0,22680.0,45.81,51.7,2016-10-19 02:00:00+02:00,286.6940000000001,286.6940000000001,286.6940000000001,1004.0,93.6,1.6,184.6,0.0,0.0,0.0,44.8,802.0,11646.0,11931.0,0.493955974042499
2016-10-19 01:00:00,278.0,897.0,5692.0,4368.0,272.0,784.0,370.0,225.0,7035.0,54.0,83.0,71.0,291.0,3044.0,13.0,2994.0,22347.0,22379.0,43.38,50.98,2016-10-19 03:00:00+02:00,286.30039999999997,286.30039999999997,286.30039999999997,1003.4,93.4,1.8,201.2,0.0,0.0,0.0,56.0,802.4,11890.0,11574.0,0.5067337197408797
2016-10-19 02:00:00,278.0,858.0,5512.0,4287.0,269.0,834.0,371.0,260.0,7036.0,53.0,85.0,70.0,291.0,3149.0,11.0,3115.0,22293.0,22299.0,44.38,51.17,2016-10-19 04:00:00+02:00,286.168,286.168,286.168,1002.8,93.6,1.6,200.8,0.0,0.0,0.0,60.8,802.6,12083.0,11270.0,0.5174067571618207
2016-10-19 03:00:00,287.0,879.0,6329.0,4727.0,273.0,446.0,396.0,355.0,7035.0,54.0,84.0,71.0,293.0,3169.0,12.0,3199.0,22820.0,22732.0,47.69,53.6,2016-10-19 05:00:00+02:00,286.168,286.168,286.168,1002.8,93.6,1.6,200.8,0.0,0.0,0.0,60.8,802.6,11843.0,12555.0,0.4854086400524633
2016-10-19 04:00:00,291.0,910.0,8208.0,4915.0,279.0,111.0,406.0,2061.0,7031.0,53.0,86.0,71.0,294.0,3095.0,14.0,3106.0,24912.0,24873.0,60.5,65.28,2016-10-19 06:00:00+02:00,286.27840000000003,286.27840000000003,286.27840000000003,1002.6,93.4,1.6,141.6,0.0,0.0,0.0,73.6,803.2,13152.0,14659.0,0.4729064039408867
2016-10-19 05:00:00,309.0,926.0,9981.0,4989.0,280.0,0.0,407.0,2526.0,7031.0,53.0,85.0,80.0,298.0,2996.0,12.0,2975.0,28678.0,28615.0,62.18,67.75,2016-10-19 07:00:00+02:00,286.25200000000007,286.25200000000007,286.25200000000007,1002.4,92.8,1.6,140.4,0.0,0.0,0.0,67.2,803.0,13434.0,16527.0,0.4483828977670972
2016-10-19 06:00:00,313.0,929.0,11164.0,5134.0,284.0,0.0,401.0,2969.0,7031.0,58.0,85.0,90.0,299.0,3013.0,68.0,3025.0,30791.0,30663.0,63.69,70.47,2016-10-19 08:00:00+02:00,286.25200000000007,286.25200000000007,286.25200000000007,1002.4,92.8,1.6,140.4,0.0,0.0,0.0,67.2,803.0,13902.0,17868.0,0.43758262511803586
2016-10-19 07:00:00,309.0,964.0,11391.0,5359.0,290.0,0.0,432.0,3236.0,7033.0,62.0,83.0,307.0,298.0,2860.0,418.0,2936.0,31072.0,31125.0,64.19,70.77,2016-10-19 09:00:00+02:00,288.6714,288.6714,288.6714,1002.8,92.0,1.2,147.2,0.0,0.0,0.0,67.2,803.0,14260.0,18364.0,0.4371015203531143
2016-10-19 08:00:00,313.0,965.0,11329.0,5485.0,294.0,0.0,452.0,3380.0,7033.0,64.0,86.0,777.0,303.0,2640.0,928.0,2628.0,31524.0,31577.0,65.19,71.94,2016-10-19 10:00:00+02:00,289.931,289.931,289.931,1003.0,86.8,1.4,151.6,0.0,0.0,0.0,67.2,803.0,14681.0,18440.0,0.4432535249539567
2016-10-19 09:00:00,311.0,972.0,11064.0,5676.0,295.0,36.0,464.0,3511.0,7034.0,57.0,89.0,1209.0,302.0,2544.0,1522.0,2502.0,31949.0,31662.0,64.2,72.11,2016-10-19 11:00:00+02:00,289.931,289.931,289.931,1003.0,86.8,1.4,151.6,0.0,0.0,0.0,67.2,803.0,15198.0,18366.0,0.45280657847693956
2016-10-19 10:00:00,295.0,974.0,11219.0,5934.0,294.0,0.0,465.0,3398.0,7035.0,59.0,90.0,1604.0,297.0,2248.0,1957.0,2345.0,32310.0,31980.0,64.69,72.65,2016-10-19 12:00:00+02:00,291.9844,291.9844,291.9844,1002.0,83.2,1.4,153.4,0.0,0.0,0.0,70.4,803.0,15135.0,18777.0,0.4463021939136589
2016-10-19 11:00:00,287.0,966.0,11132.0,6174.0,294.0,0.0,453.0,3204.0,7034.0,57.0,89.0,1793.0,299.0,1880.0,2041.0,2012.0,31997.0,31859.0,64.69,72.85,2016-10-19 13:00:00+02:00,292.71999999999997,292.71999999999997,292.71999999999997,1001.4,80.8,1.2,106.8,0.0,0.0,0.0,60.0,802.4,14740.0,18922.0,0.437882478759432
2016-10-19 12:00:00,315.0,962.0,10867.0,6145.0,294.0,0.0,434.0,2895.0,7035.0,56.0,89.0,1818.0,297.0,1589.0,1971.0,1686.0,30890.0,30700.0,63.2,70.14,2016-10-19 14:00:00+02:00,292.71999999999997,292.71999999999997,292.71999999999997,1001.4,80.8,1.2,106.8,0.0,0.0,0.0,60.0,802.4,14175.0,18621.0,0.4322173435784852
2016-10-19 13:00:00,316.0,925.0,11178.0,6144.0,294.0,0.0,428.0,2657.0,7033.0,60.0,92.0,1686.0,297.0,1545.0,1754.0,1538.0,30209.0,29906.0,62.51,68.39,2016-10-19 15:00:00+02:00,293.3368,293.3368,293.3368,1000.2,76.2,1.4,194.8,0.0,0.0,0.0,50.4,802.2,13757.0,18898.0,0.42128311131526563
2016-10-19 14:00:00,315.0,976.0,11444.0,6116.0,299.0,0.0,446.0,2638.0,7033.0,62.0,93.0,1314.0,294.0,1622.0,1516.0,1593.0,29998.0,29797.0,62.69,68.21,2016-10-19 16:00:00+02:00,293.47110000000004,293.47110000000004,293.47110000000004,998.0,72.6,1.4,155.2,0.06,0.0,0.0,57.6,742.2,13461.0,19191.0,0.41225652333700846
2016-10-19 15:00:00,311.0,984.0,11630.0,6135.0,302.0,0.0,463.0,2730.0,7016.0,63.0,92.0,870.0,295.0,1830.0,1075.0,1794.0,30141.0,29855.0,63.0,68.61,2016-10-19 17:00:00+02:00,293.23,293.23,293.23,998.4,78.0,1.6,124.4,0.0,0.0,0.0,52.8,802.2,13312.0,19409.0,0.40683353198251887
2016-10-19 16:00:00,312.0,992.0,11915.0,6116.0,303.0,0.0,475.0,2638.0,7011.0,63.0,89.0,435.0,304.0,2069.0,529.0,2083.0,30252.0,29802.0,62.99,70.27,2016-10-19 18:00:00+02:00,291.58430000000004,291.58430000000004,291.58430000000004,998.0,80.6,1.4,184.6,0.0,0.0,0.0,65.2,802.8,13029.0,19693.0,0.39817248334453886
2016-10-19 17:00:00,309.0,995.0,12360.0,6151.0,303.0,0.0,521.0,3250.0,7014.0,62.0,90.0,118.0,302.0,2350.0,146.0,2356.0,31588.0,31231.0,64.46,74.47,2016-10-19 19:00:00+02:00,290.889,290.889,290.889,997.8,82.6,1.4,175.8,0.0,0.0,0.0,57.6,802.4,13652.0,20173.0,0.4036067997043607
2016-10-19 18:00:00,313.0,943.0,12981.0,6230.0,298.0,0.0,543.0,3869.0,7022.0,63.0,92.0,67.0,305.0,2586.0,37.0,2582.0,33451.0,33089.0,66.58,76.73,2016-10-19 20:00:00+02:00,290.889,290.889,290.889,997.8,82.6,1.4,175.8,0.0,0.0,0.0,57.6,802.4,14492.0,20820.0,0.41039873130946986
2016-10-19 19:00:00,315.0,972.0,12460.0,6238.0,299.0,0.0,546.0,3579.0,7026.0,62.0,89.0,54.0,303.0,2765.0,18.0,2719.0,32315.0,32075.0,65.19,75.57,2016-10-19 21:00:00+02:00,289.53180000000003,289.53180000000003,289.53180000000003,998.0,88.8,1.4,104.6,0.06,0.0,0.0,48.8,741.4,14374.0,20334.0,0.41414083208482194
2016-10-19 20:00:00,311.0,981.0,10737.0,6253.0,299.0,0.0,451.0,2576.0,7029.0,55.0,89.0,54.0,299.0,2950.0,20.0,2899.0,28948.0,28934.0,59.26,65.05,2016-10-19 22:00:00+02:00,288.617,288.617,288.617,998.0,92.0,1.4,93.0,0.06,0.0,0.0,63.2,742.0,13460.0,18624.0,0.4195237501558409
2016-10-19 21:00:00,307.0,935.0,9017.0,6216.0,297.0,0.0,416.0,1901.0,7030.0,56.0,88.0,53.0,296.0,3078.0,16.0,3086.0,26336.0,26418.0,55.0,60.19,2016-10-19 23:00:00+02:00,288.617,288.617,288.617,998.0,92.0,1.4,93.0,0.06,0.0,0.0,63.2,742.0,12873.0,16817.0,0.43358033007746716
2016-10-19 22:00:00,304.0,894.0,6987.0,6070.0,277.0,83.0,402.0,2089.0,7029.0,56.0,85.0,52.0,294.0,3218.0,10.0,3197.0,24645.0,24917.0,60.0,63.93,2016-10-20 00:00:00+02:00,287.8534,287.8534,287.8534,997.8,94.2,1.2,91.6,0.06,0.0,0.0,72.8,742.4,13262.0,14578.0,0.4763649425287356
2016-10-19 23:00:00,302.0,908.0,7186.0,5942.0,283.0,199.0,391.0,776.0,7030.0,56.0,88.0,53.0,289.0,3263.0,10.0,3263.0,23347.0,23450.0,54.1,58.97,2016-10-20 01:00:00+02:00,287.786,287.786,287.786,997.8,94.8,1.0,95.4,0.12,0.0,0.0,66.4,681.6,12102.0,14664.0,0.4521407756108496
2016-10-20 00:00:00,302.0,894.0,5955.0,5870.0,278.0,422.0,380.0,292.0,7032.0,56.0,89.0,54.0,287.0,3583.0,9.0,3388.0,22558.0,22553.0,50.36,55.61,2016-10-20 02:00:00+02:00,287.786,287.786,287.786,997.8,94.8,1.0,95.4,0.12,0.0,0.0,66.4,681.6,12154.0,13340.0,0.4767396250098062
2016-10-20 01:00:00,302.0,877.0,5493.0,5685.0,264.0,468.0,365.0,211.0,7032.0,56.0,89.0,53.0,287.0,3679.0,9.0,3688.0,22268.0,22158.0,46.34,51.47,2016-10-20 03:00:00+02:00,287.062,287.062,287.062,997.2,95.2,1.0,89.4,0.12,0.0,0.0,66.4,681.8,12199.0,12662.0,0.49068822653955996
2016-10-20 02:00:00,303.0,876.0,5558.0,5729.0,283.0,468.0,364.0,295.0,7034.0,56.0,87.0,53.0,285.0,3483.0,10.0,3568.0,22178.0,22131.0,46.34,51.23,2016-10-20 04:00:00+02:00,286.441,286.441,286.441,996.8,95.4,1.0,176.2,0.06,0.0,0.0,63.2,742.4,12087.0,12787.0,0.48592908257618395
2016-10-20 03:00:00,299.0,896.0,6753.0,5861.0,276.0,404.0,379.0,365.0,7033.0,57.0,87.0,53.0,284.0,3415.0,9.0,3432.0,22614.0,22569.0,53.01,57.67,2016-10-20 05:00:00+02:00,286.441,286.441,286.441,996.8,95.4,1.0,176.2,0.06,0.0,0.0,63.2,742.4,12035.0,14127.0,0.4600183472211605
2016-10-20 04:00:00,302.0,923.0,7336.0,5936.0,279.0,285.0,406.0,1706.0,7031.0,57.0,87.0,53.0,282.0,3458.0,9.0,3416.0,24783.0,24726.0,59.9,64.33,2016-10-20 06:00:00+02:00,286.0562,286.0562,286.0562,996.6,95.4,1.2,171.2,0.06,0.0,0.0,43.2,742.0,13328.0,14813.0,0.47361501012757184
2016-10-20 05:00:00,304.0,904.0,8946.0,6097.0,277.0,40.0,421.0,2244.0,7033.0,57.0,88.0,64.0,288.0,3472.0,9.0,3437.0,28373.0,28492.0,61.99,66.55,2016-10-20 07:00:00+02:00,286.058,286.058,286.058,996.2,95.0,1.2,187.2,0.12,0.0,0.0,56.8,681.8,13666.0,16569.0,0.45199272366462706
2016-10-20 06:00:00,311.0,900.0,9393.0,6330.0,281.0,0.0,456.0,2582.0,7033.0,60.0,90.0,77.0,289.0,3488.0,66.0,3480.0,30425.0,30620.0,65.4,72.05,2016-10-20 08:00:00+02:00,286.058,286.058,286.058,996.2,95.0,1.2,187.2,0.12,0.0,0.0,56.8,681.8,14037.0,17253.0,0.4486097794822627
2016-10-20 07:00:00,309.0,952.0,10117.0,6418.0,280.0,0.0,482.0,3014.0,7034.0,68.0,88.0,294.0,278.0,3317.0,413.0,3406.0,30932.0,31035.0,64.0,71.2,2016-10-20 09:00:00+02:00,286.9116,286.9116,286.9116,996.4,94.2,1.2,185.4,0.18,0.0,0.0,62.4,621.4,14538.0,18113.0,0.4452543566812655
2016-10-20 08:00:00,305.0,972.0,10541.0,6451.0,282.0,0.0,501.0,3162.0,7033.0,65.0,86.0,666.0,278.0,3173.0,938.0,3188.0,31426.0,31514.0,64.6,72.09,2016-10-20 10:00:00+02:00,288.15099999999995,288.15099999999995,288.15099999999995,1002.0,92.8,1.2,168.4,0.3,0.0,0.0,68.8,621.0,14926.0,18589.0,0.4453528270923467
2016-10-20 09:00:00,310.0,958.0,10636.0,6458.0,285.0,0.0,490.0,3129.0,7033.0,59.0,84.0,1091.0,275.0,3269.0,1415.0,3196.0,31481.0,31588.0,63.0,71.27,2016-10-20 11:00:00+02:00,288.4408625,288.4408625,288.4408625,996.8,94.6,1.2,173.8,0.18,0.0,0.0,70.8,620.8,15406.0,18671.0,0.4520937875986736
2016-10-20 10:00:00,315.0,940.0,10655.0,6451.0,288.0,0.0,500.0,2796.0,7033.0,64.0,86.0,1486.0,274.0,3278.0,1851.0,3285.0,31660.0,31796.0,63.61,71.97,2016-10-20 12:00:00+02:00,290.502,290.502,290.502,996.4,90.8,1.4,206.2,0.12,0.0,0.0,58.4,681.0,15494.0,18672.0,0.45349177544927705
2016-10-20 11:00:00,310.0,894.0,10363.0,6431.0,294.0,64.0,492.0,2751.0,7033.0,59.0,88.0,1716.0,272.0,3214.0,2032.0,3213.0,31583.0,31640.0,63.69,71.99,2016-10-20 13:00:00+02:00,291.25,291.25,291.25,996.2,89.8,1.6,117.4,0.12,0.0,0.0,48.8,681.0,15668.0,18313.0,0.46108119243106443
2016-10-20 12:00:00,311.0,898.0,9874.0,6396.0,296.0,368.0,482.0,2766.0,7033.0,59.0,90.0,1813.0,263.0,3281.0,2116.0,3252.0,30406.0,30468.0,61.99,69.05,2016-10-20 14:00:00+02:00,291.25,291.25,291.25,996.2,89.8,1.6,117.4,0.12,0.0,0.0,48.8,681.0,16144.0,17786.0,0.4758031240789862
2016-10-20 13:00:00,308.0,931.0,9634.0,6430.0,302.0,378.0,465.0,2491.0,7031.0,59.0,91.0,1839.0,265.0,3305.0,1936.0,3326.0,29753.0,29751.0,61.0,66.81,2016-10-20 15:00:00+02:00,291.9432,291.9432,291.9432,995.0,86.4,1.4,158.4,0.12,0.0,0.0,52.8,681.2,15908.0,17621.0,0.4744549494467476
